,id,uri,title,name,popularity,genres
3723,1tqhsYv8yBBdwANFNzHtcr,https://open.spotify.com/artist/1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,Lil Dicky,67,"comedy rap,pop rap,rap"
3724,3mLdH6xxrscTf2poCN9Kzy,https://open.spotify.com/artist/3mLdH6xxrscTf2poCN9Kzy,Rio Santana,Rio Santana,53,
3725,2V0DROfM2ieFSOcA3SHJLD,https://open.spotify.com/artist/2V0DROfM2ieFSOcA3SHJLD,Judah,Judah,50,
3726,4DROs1Ye9DiLY3X8L7xvl8,https://open.spotify.com/artist/4DROs1Ye9DiLY3X8L7xvl8,Andrez Babii,Andrez Babii,55,rap romantico
3727,2J6pigOrBmKQgqJUY5UM7r,https://open.spotify.com/artist/2J6pigOrBmKQgqJUY5UM7r,Matt Ox,Matt Ox,56,"melodic rap,plugg,underground hip hop,vapor trap"
3728,7ao5uJZUsPeVpWlNkkjWyx,https://open.spotify.com/artist/7ao5uJZUsPeVpWlNkkjWyx,DJ A1,DJ A1,0,
3729,4exLIFE8sISLr28sqG1qNX,https://open.spotify.com/artist/4exLIFE8sISLr28sqG1qNX,Travis Barker,Travis Barker,79,rap rock
3730,01m2XZ7m7rAz6KY3scTdaV,https://open.spotify.com/artist/01m2XZ7m7rAz6KY3scTdaV,Neo Pistea,Neo Pistea,65,"argentine hip hop,trap argentino,trap latino"
3731,2qWK8K2Jfh67UqtwY8tCW6,https://open.spotify.com/artist/2qWK8K2Jfh67UqtwY8tCW6,YSY A,YSY A,68,"argentine hip hop,trap argentino,trap latino"
3732,7zZJgorXz2Am8OMcKRS7tU,https://open.spotify.com/artist/7zZJgorXz2Am8OMcKRS7tU,Duki Duki,Duki Duki,0,
3733,4CHiVarfTsFhkFOk5vHS77,https://open.spotify.com/artist/4CHiVarfTsFhkFOk5vHS77,Marc Scibilia,Marc Scibilia,53,"acoustic pop,indie folk,indiecoustica,neo mellow,stomp and holler"
3734,6beUvFUlKliUYJdLOXNj9C,https://open.spotify.com/artist/6beUvFUlKliUYJdLOXNj9C,King Princess,King Princess,67,"alt z,dance pop,electropop,indie pop,indie poptimism,nyc pop,pop"
3735,38CvLGTsjtoloDgv3OKQp8,https://open.spotify.com/artist/38CvLGTsjtoloDgv3OKQp8,Robinson,Robinson,56,"alt z,australian pop,nz pop"
3736,2ovvfw7LL1RAhlqyGLlvGC,https://open.spotify.com/artist/2ovvfw7LL1RAhlqyGLlvGC,Geike Arnaert,Geike Arnaert,8,
3737,2uGKgNuq7MnKksXiSO6HjB,https://open.spotify.com/artist/2uGKgNuq7MnKksXiSO6HjB,KVSH,KVSH,69,"brazilian edm,trance brasileiro"
3738,1BEwyy7IePkvyJpA1WSw1n,https://open.spotify.com/artist/1BEwyy7IePkvyJpA1WSw1n,Breno Miranda,Breno Miranda,58,brazilian edm
3739,4FGcERJWMg8ENOLixwF71U,https://open.spotify.com/artist/4FGcERJWMg8ENOLixwF71U,Vitor Kley,Vitor Kley,68,"brazilian edm,nova mpb"
3740,2q9wk5fkeU2C9CgCKdh4AN,https://open.spotify.com/artist/2q9wk5fkeU2C9CgCKdh4AN,Mc IG,Mc IG,71,"funk carioca,funk consciente,funk ostentacao,funk paulista"
3741,49Z1AvGeUaBSanPaOmplK6,https://open.spotify.com/artist/49Z1AvGeUaBSanPaOmplK6,Andrés Cepeda,Andrés Cepeda,66,"colombian pop,latin,latin pop,tropical"
3742,64J3ISAKbfg1CuP4CVCMlF,https://open.spotify.com/artist/64J3ISAKbfg1CuP4CVCMlF,Nabález,Nabález,53,colombian pop
3743,5BkXsfNLBm4G7L82WEBCfv,https://open.spotify.com/artist/5BkXsfNLBm4G7L82WEBCfv,Yona,Yona,39,"finnish indie,finnish pop,suomi rock"
3744,2LUi4eKMEFKFM4awgurcSs,https://open.spotify.com/artist/2LUi4eKMEFKFM4awgurcSs,4Keus,4Keus,59,"francoton,french hip hop,pop urbaine,rap francais"
3745,48eO052eSDcn8aTxiv6QaG,https://open.spotify.com/artist/48eO052eSDcn8aTxiv6QaG,NCT,NCT,62,"k-pop,k-pop boy group"
3746,3paGCCtX1Xr4Gx53mSeZuQ,https://open.spotify.com/artist/3paGCCtX1Xr4Gx53mSeZuQ,NCT U,NCT U,69,"k-pop,k-pop boy group"
3747,3qeuv2ijwaAcbX3KVMJfuj,https://open.spotify.com/artist/3qeuv2ijwaAcbX3KVMJfuj,ALYPH,ALYPH,46,"malaysian hip hop,malaysian indie,malaysian pop,singaporean hip hop"
3748,7IiSLreTg1of8dDwxwiPw3,https://open.spotify.com/artist/7IiSLreTg1of8dDwxwiPw3,Chef'Special,Chef'Special,62,"dutch indie,dutch pop,dutch rock,folk-pop"
3749,0XHM5ZNJDU8e4CfbWMeSzC,https://open.spotify.com/artist/0XHM5ZNJDU8e4CfbWMeSzC,Roo Panes,Roo Panes,61,"acoustic pop,british singer-songwriter,indie anthem-folk,indie folk,indiecoustica,new americana,stomp and holler"
3750,4wqjUmydj8rX3foHUjNOtB,https://open.spotify.com/artist/4wqjUmydj8rX3foHUjNOtB,Chris Abolade,Chris Abolade,49,"norwegian pop,norwegian pop rap"
3751,7bNqXqIrIfwJnipx7oGeU4,https://open.spotify.com/artist/7bNqXqIrIfwJnipx7oGeU4,Sevenn,Sevenn,66,brazilian edm
3752,2lEOFtf3cCyzomQcMHJGfZ,https://open.spotify.com/artist/2lEOFtf3cCyzomQcMHJGfZ,Ylvis,Ylvis,52,comic
3753,3IYNUniWKkMmHKUHssC392,https://open.spotify.com/artist/3IYNUniWKkMmHKUHssC392,Palm Trees,Palm Trees,47,dutch pop
3754,5eZRINUbzwWkqy5UYhPVZd,https://open.spotify.com/artist/5eZRINUbzwWkqy5UYhPVZd,MdL,MdL,37,
3755,45XBPUL8jsl9sXvf44F9Ja,https://open.spotify.com/artist/45XBPUL8jsl9sXvf44F9Ja,Abi F Jones,Abi F Jones,40,
3756,5vgHNLPDrYD3hztA8yKoxP,https://open.spotify.com/artist/5vgHNLPDrYD3hztA8yKoxP,TACONAFIDE,TACONAFIDE,57,"polish hip hop,polish trap"
3757,0kWbj6PdoovMr1GXFcvJ5A,https://open.spotify.com/artist/0kWbj6PdoovMr1GXFcvJ5A,Blaya,Blaya,46,portuguese pop
3758,6XQ970Rahv4ZqURkFb1bgk,https://open.spotify.com/artist/6XQ970Rahv4ZqURkFb1bgk,Malaka,Malaka,0,
3759,4X0v8sFoDZ6rIfkeOeVm2i,https://open.spotify.com/artist/4X0v8sFoDZ6rIfkeOeVm2i,Seinabo Sey,Seinabo Sey,61,"swedish electropop,swedish pop,swedish soul"
3760,0ylYRIvKTpv9uvTfKbYjM0,https://open.spotify.com/artist/0ylYRIvKTpv9uvTfKbYjM0,Mehmet Erdem,Mehmet Erdem,52,"turkish jazz,turkish pop,turkish rock"
3761,46OJt1hMEeXtny1BebzNMF,https://open.spotify.com/artist/46OJt1hMEeXtny1BebzNMF,劉惜君,劉惜君,36,"chinese drama ost,mainland chinese pop"
3762,1snhtMLeb2DYoMOcVbb8iB,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,Kenshi Yonezu,73,"anime,j-pop"
3763,20JZFwl6HVl6yg8a4H3ZqK,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,Panic! At The Disco,82,modern rock
3764,3FfvYsEGaIb52QPXhg4DcH,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,Jason Aldean,78,"contemporary country,country,country road"
3765,7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,Dan + Shay,79,"contemporary country,country,pop"
3766,4Xi6LSfFqv26XgP9NKN26U,https://open.spotify.com/artist/4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,AJ Tracey,75,"grime,uk hip hop,ukg revival"
3767,2uFC1dAj5b0YU7vulKNZ0p,https://open.spotify.com/artist/2uFC1dAj5b0YU7vulKNZ0p,Banx & Ranx,Banx & Ranx,66,basshall
3768,4LAz9VRX8Nat9kvIzgkg2v,https://open.spotify.com/artist/4LAz9VRX8Nat9kvIzgkg2v,Rivers Cuomo,Rivers Cuomo,62,alternative rock
3769,0bmxU94V20pNJ2Vie9kFYv,https://open.spotify.com/artist/0bmxU94V20pNJ2Vie9kFYv,Rea Garvey,Rea Garvey,62,german pop
3770,5cMMheSnLhCt0YdwFkp3R9,https://open.spotify.com/artist/5cMMheSnLhCt0YdwFkp3R9,Winne,Winne,50,dutch hip hop
3771,5spLlQY0WWMHkhJRkNAEOi,https://open.spotify.com/artist/5spLlQY0WWMHkhJRkNAEOi,Djahboy,Djahboy,30,
3772,6syQjkQSMIrzw5cFnNRheo,https://open.spotify.com/artist/6syQjkQSMIrzw5cFnNRheo,Rincon Sapiência,Rincon Sapiência,54,"afrofuturismo brasileiro,brazilian hip hop,trap brasileiro"
3773,1vppDmG3i5sXf3DJzrK4T1,https://open.spotify.com/artist/1vppDmG3i5sXf3DJzrK4T1,Thiaguinho,Thiaguinho,73,"pagode,sertanejo universitario"
3774,2kRfqPViCqYdSGhYSM9R0Q,https://open.spotify.com/artist/2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,Madison Beer,79,"alt z,dance pop,electropop,pop,post-teen pop"
3775,4INeNa4jPX7NmnpaVRhKJt,https://open.spotify.com/artist/4INeNa4jPX7NmnpaVRhKJt,Katie Keller,Katie Keller,23,danish pop
3776,23herDudxPBB3S81GB5uG3,https://open.spotify.com/artist/23herDudxPBB3S81GB5uG3,Alizzz,Alizzz,60,"rap espanol,urbano espanol,vapor twitch"
3777,5ffRhIFF1wJD3JJLDXt4hY,https://open.spotify.com/artist/5ffRhIFF1wJD3JJLDXt4hY,Jannika B,Jannika B,45,"finnish dance pop,finnish pop,iskelma,suomi rock"
3778,0iwYda8PBVlR2xj8tPGpbm,https://open.spotify.com/artist/0iwYda8PBVlR2xj8tPGpbm,Anni Lahe,Anni Lahe,27,
3779,0Ntl0oWMPWfBOoi9Qcr9ht,https://open.spotify.com/artist/0Ntl0oWMPWfBOoi9Qcr9ht,Vitaa,Vitaa,67,"francoton,french pop"
3780,5KBbs98MK59UNMF1VTwMmz,https://open.spotify.com/artist/5KBbs98MK59UNMF1VTwMmz,Claudio Capéo,Claudio Capéo,57,"chanson,francoton,french pop,variete francaise"
3781,30qVSJGhPhrZLKG0H9DMA9,https://open.spotify.com/artist/30qVSJGhPhrZLKG0H9DMA9,Bunga Citra Lestari,Bunga Citra Lestari,60,indonesian pop
3782,5TlZqjsTkEpVP1CZtppobc,https://open.spotify.com/artist/5TlZqjsTkEpVP1CZtppobc,The VenomKing,The VenomKing,0,
3783,0hk4xVujcyOr6USD95wcWb,https://open.spotify.com/artist/0hk4xVujcyOr6USD95wcWb,Sick Luke,Sick Luke,61,trap italiana
3784,63isdzBiMOaYkMiX6XddfB,https://open.spotify.com/artist/63isdzBiMOaYkMiX6XddfB,Mezzosangue,Mezzosangue,50,"italian hip hop,italian underground hip hop"
3785,3GL6hDzc8ltMMIl6gOTWIT,https://open.spotify.com/artist/3GL6hDzc8ltMMIl6gOTWIT,Philly Moré,Philly Moré,53,"dutch hip hop,dutch pop,dutch rap pop"
3786,1Vqre8yaocL9a4c1QFIN2T,https://open.spotify.com/artist/1Vqre8yaocL9a4c1QFIN2T,D-Love,D-Love,22,
3787,0JiTjLmtWcCosekkIJS5VA,https://open.spotify.com/artist/0JiTjLmtWcCosekkIJS5VA,James Francis,James Francis,31,
3788,6QochW69vuSPAL5q1RT90l,https://open.spotify.com/artist/6QochW69vuSPAL5q1RT90l,Alec Petrus,Alec Petrus,26,
3789,5DuxmiiW5nk7RERQqIkxey,https://open.spotify.com/artist/5DuxmiiW5nk7RERQqIkxey,Boujee,Boujee,36,
3790,1ZDET5tZjBIjNBb7WIqGTw,https://open.spotify.com/artist/1ZDET5tZjBIjNBb7WIqGTw,Richard Smitt,Richard Smitt,53,
3791,3a0gvZAydt98HKVbGb0V67,https://open.spotify.com/artist/3a0gvZAydt98HKVbGb0V67,Sondre Justad,Sondre Justad,49,"nordnorsk musikk,norwegian indie,norwegian pop,norwegian singer-songwriter,talentkonkurranse"
3792,18KsILOMx3thJRzBYBnKHW,https://open.spotify.com/artist/18KsILOMx3thJRzBYBnKHW,J-Dawg,J-Dawg,46,"norwegian pop rap,russelater"
3793,15saPvefLxxtw3nvTOCUg0,https://open.spotify.com/artist/15saPvefLxxtw3nvTOCUg0,Lille Saus,Lille Saus,46,
3794,1LL0XBoVVEMHxtkLKdVqEd,https://open.spotify.com/artist/1LL0XBoVVEMHxtkLKdVqEd,Jan Siara,Jan Siara,19,
3795,1o2NpYGqHiCq7FoiYdyd1x,https://open.spotify.com/artist/1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,Bea Miller,75,"alt z,dance pop,electropop,indie poptimism,modern rock,pop,post-teen pop,talent show"
3796,4bZ30evEi5vMG1A3xdW8U2,https://open.spotify.com/artist/4bZ30evEi5vMG1A3xdW8U2,Fricky,Fricky,51,"norrlandsk hip hop,swedish hip hop,swedish pop,swedish pop rap,swedish trap pop"
3797,2qDTb1Hj9x4Ic97w87xfkg,https://open.spotify.com/artist/2qDTb1Hj9x4Ic97w87xfkg,Academics,Academics,42,"norrlandsk hip hop,swedish hip hop"
3798,2QDHxmDObOuv9MCeBYiFtq,https://open.spotify.com/artist/2QDHxmDObOuv9MCeBYiFtq,Ceg,Ceg,61,"turkish hip hop,turkish trap,turkish trap pop"
3799,5LUxu287CsPM7jy3yS3l86,https://open.spotify.com/artist/5LUxu287CsPM7jy3yS3l86,Şanışer,Şanışer,63,turkish hip hop
3800,7ouCgJkxRBIJljUiQVJK65,https://open.spotify.com/artist/7ouCgJkxRBIJljUiQVJK65,Sokrat St,Sokrat St,57,"turkish hip hop,turkish trap pop"
3801,70Ya7DKJEo20SAkxjirYnu,https://open.spotify.com/artist/70Ya7DKJEo20SAkxjirYnu,Zakkum,Zakkum,55,"turkish pop,turkish rock"
3802,3JAjt6oAXVTMvCYHsc0tIC,https://open.spotify.com/artist/3JAjt6oAXVTMvCYHsc0tIC,Pamela,Pamela,52,"turkish pop,turkish rock"
3803,70paW48PtCtUjtndElrjrL,https://open.spotify.com/artist/70paW48PtCtUjtndElrjrL,Tia Ray,Tia Ray,51,"chinese jazz,mainland chinese pop,mandopop"
3804,3hteYQFiMFbJY7wS0xDymP,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,Gesaffelstein,70,"dark clubbing,destroy techno"
3805,1ULibI3Ryg8DwK6fTgc2ZI,https://open.spotify.com/artist/1ULibI3Ryg8DwK6fTgc2ZI,Wanakin,Wanakin,0,"argentine hip hop,trap argentino"
3806,5yES5e4EJpUB0tfmWi3eao,https://open.spotify.com/artist/5yES5e4EJpUB0tfmWi3eao,MC Rita,MC Rita,51,funk carioca
3807,35YkpX0zYwHG8vOIhObvxP,https://open.spotify.com/artist/35YkpX0zYwHG8vOIhObvxP,Mano Walter,Mano Walter,63,"forro,sertanejo,sertanejo pop,sertanejo universitario"
3808,7waNCUQ1Ne7OoNHgqpgMZ7,https://open.spotify.com/artist/7waNCUQ1Ne7OoNHgqpgMZ7,Luis Figueroa,Luis Figueroa,56,
3809,1pmixngtBJleMrGUG5o8DE,https://open.spotify.com/artist/1pmixngtBJleMrGUG5o8DE,Mr. Vegas,Mr. Vegas,58,"azonto,dancehall,panamanian pop,reggae fusion,soca"
3810,1JDASURRQznGe2oeY8veyW,https://open.spotify.com/artist/1JDASURRQznGe2oeY8veyW,Lizi,Lizi,37,
3811,3yJLZoq3Ra2VmSW5teVgih,https://open.spotify.com/artist/3yJLZoq3Ra2VmSW5teVgih,Walshy Fire,Walshy Fire,51,instrumental funk
3812,2orDgazBVzvwOVZa0QQUvI,https://open.spotify.com/artist/2orDgazBVzvwOVZa0QQUvI,Toko,Toko,37,"danish hip hop,danish pop"
3813,5LbUBFEG2qciScT9kwFqmV,https://open.spotify.com/artist/5LbUBFEG2qciScT9kwFqmV,Olavi Uusivirta,Olavi Uusivirta,49,"finnish indie,finnish pop,iskelma,suomi rock"
3814,09E5z6upwkmwTKX8LGQgMo,https://open.spotify.com/artist/09E5z6upwkmwTKX8LGQgMo,Yaro,Yaro,53,"francoton,french hip hop,pop urbaine,rap conscient,rap francais"
3815,6ACCLm1VoM2RnZqPkUgxli,https://open.spotify.com/artist/6ACCLm1VoM2RnZqPkUgxli,Blasko,Blasko,33,
3816,25yJrwrn5I0EUdQEiTtNSO,https://open.spotify.com/artist/25yJrwrn5I0EUdQEiTtNSO,Lefa,Lefa,65,"francoton,french hip hop,pop urbaine,rap calme,rap conscient,rap francais"
3817,4uz19Fx4VF6BHhzmTuSCOR,https://open.spotify.com/artist/4uz19Fx4VF6BHhzmTuSCOR,Monica Karina,Monica Karina,43,"indonesian pop,indonesian r&b"
3818,0Vw76uk7P8yVtTClWyOhac,https://open.spotify.com/artist/0Vw76uk7P8yVtTClWyOhac,HONNE,HONNE,73,"chill r&b,pop,uk pop"
3819,0JgazfmeUqlV0HSXvs7kvj,https://open.spotify.com/artist/0JgazfmeUqlV0HSXvs7kvj,Sigourney K,Sigourney K,61,"dutch pop,dutch r&b,dutch rap pop"
3820,0EzrGrgoaRfFelIQgRBIt7,https://open.spotify.com/artist/0EzrGrgoaRfFelIQgRBIt7,Octave Lissner,Octave Lissner,45,
3821,0PK0Dx3s9et0Uf4XbdFpiW,https://open.spotify.com/artist/0PK0Dx3s9et0Uf4XbdFpiW,Sons Of Zion,Sons Of Zion,57,"nz reggae,pacific islands pop"
3822,7adgheUEf2iOUaJaz0o1YI,https://open.spotify.com/artist/7adgheUEf2iOUaJaz0o1YI,Miyo,Miyo,50,polish hip hop
3823,0awWNjR5qmSZsQVFAo2NsR,https://open.spotify.com/artist/0awWNjR5qmSZsQVFAo2NsR,2K,2K,59,"polish alternative rap,polish hip hop"
3824,6fsAIzQPt8QSvdsrOtMKBS,https://open.spotify.com/artist/6fsAIzQPt8QSvdsrOtMKBS,Khapo,Khapo,22,
3825,6she1IFNmNdO7ZTfjXest0,https://open.spotify.com/artist/6she1IFNmNdO7ZTfjXest0,Osman,Osman,21,
3826,3uxLcVF5TlzYlknTnZRlHD,https://open.spotify.com/artist/3uxLcVF5TlzYlknTnZRlHD,Vlad Reiser,Vlad Reiser,20,
3827,1I7oHjCjMrMUz66v67yJJu,https://open.spotify.com/artist/1I7oHjCjMrMUz66v67yJJu,Joshua Hyslop,Joshua Hyslop,57,"acoustic pop,indie anthem-folk,indie folk,indiecoustica,neo mellow,new americana,viral pop"
3828,66W9LaWS0DPdL7Sz8iYGYe,https://open.spotify.com/artist/66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,JP Saxe,74,"alt z,canadian contemporary r&b,pop,pop rock"
3829,0vn7UBvSQECKJm2817Yf1P,https://open.spotify.com/artist/0vn7UBvSQECKJm2817Yf1P,James Taylor,James Taylor,71,"adult standards,classic rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock"
3830,5ZBjBEf13SNZDLCzjAiWfn,https://open.spotify.com/artist/5ZBjBEf13SNZDLCzjAiWfn,Fikri Karayel,Fikri Karayel,51,turkish pop
3831,2huTE5c51ljqEjDGVWB4KB,https://open.spotify.com/artist/2huTE5c51ljqEjDGVWB4KB,Tolga Erzurumlu,Tolga Erzurumlu,41,
3832,2WrrDGOjPL1QFuLB45DZ7Q,https://open.spotify.com/artist/2WrrDGOjPL1QFuLB45DZ7Q,Kolera,Kolera,43,"turkce kadin rap,turkish hip hop"
3833,719QNv2dpubOiMYaxydbVq,https://open.spotify.com/artist/719QNv2dpubOiMYaxydbVq,Outlander,Outlander,33,chinese hip hop
3834,1Ey5wjTe3m8vyGzA4NI0kf,https://open.spotify.com/artist/1Ey5wjTe3m8vyGzA4NI0kf,陳欣斈,陳欣斈,13,
3835,3OsRAKCvk37zwYcnzRf5XF,https://open.spotify.com/artist/3OsRAKCvk37zwYcnzRf5XF,Moby,Moby,72,"downtempo,electronica"
3836,0tPKcpC8yXpfdWXFcN7Vwr,https://open.spotify.com/artist/0tPKcpC8yXpfdWXFcN7Vwr,Nines,Nines,64,"grime,uk alternative hip hop,uk hip hop"
3837,7fqDRFkiuwzFDde1K0taVs,https://open.spotify.com/artist/7fqDRFkiuwzFDde1K0taVs,Shakka,Shakka,61,uk hip hop
3838,520qA5VGL9iI0SbmEnTVNg,https://open.spotify.com/artist/520qA5VGL9iI0SbmEnTVNg,Maleek Berry,Maleek Berry,61,"afropop,nigerian pop,swedish dancehall,uk dancehall"
3839,1LRpTdgCPAMyWWSicIJi6n,https://open.spotify.com/artist/1LRpTdgCPAMyWWSicIJi6n,Mart,Mart,0,
3840,4zTLrRqcBmj7ZDuLUrKBL1,https://open.spotify.com/artist/4zTLrRqcBmj7ZDuLUrKBL1,Yashua,Yashua,37,r&b en espanol
3841,4SzD0wClEg9NKVJZbCRFqS,https://open.spotify.com/artist/4SzD0wClEg9NKVJZbCRFqS,Ele A El Dominio,Ele A El Dominio,67,"reggaeton,reggaeton flow,trap boricua,trap latino"
3842,3TqfPVt0HX8GCzNOOjDcum,https://open.spotify.com/artist/3TqfPVt0HX8GCzNOOjDcum,Sun Diego,Sun Diego,58,deep german hip hop
3843,0FOWNUFHPnMy0vOw1siGqi,https://open.spotify.com/artist/0FOWNUFHPnMy0vOw1siGqi,Belly,Belly,68,"canadian hip hop,canadian trap,pop rap,rap,trap,trap soul"
3844,7ciBW1p3KBsYIkFk4UmwS8,https://open.spotify.com/artist/7ciBW1p3KBsYIkFk4UmwS8,The Rudeboyz,The Rudeboyz,59,trap brasileiro
3845,3gkbRDj7pkIylWVBpRfrQf,https://open.spotify.com/artist/3gkbRDj7pkIylWVBpRfrQf,Nura,Nura,63,"frauenrap,german hip hop,german pop"
3846,159dlgZwWgkgJXpmU9C44W,https://open.spotify.com/artist/159dlgZwWgkgJXpmU9C44W,SAM,SAM,39,
3847,0TkqXdyWLsssJH7okthMPQ,https://open.spotify.com/artist/0TkqXdyWLsssJH7okthMPQ,Jay Electronica,Jay Electronica,59,"alternative hip hop,conscious hip hop,hip hop,psychedelic hip hop,rap,southern hip hop,underground hip hop"
3848,0OwjelzejIQYJYdyD76Tnv,https://open.spotify.com/artist/0OwjelzejIQYJYdyD76Tnv,Place On Earth,Place On Earth,9,scandipop
3849,0SwO7SWeDHJijQ3XNS7xEE,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,MGMT,MGMT,78,"alternative dance,indie rock,indietronica,modern rock,rock"
3850,71bX2v2nDPLqlMmFzV5CjP,https://open.spotify.com/artist/71bX2v2nDPLqlMmFzV5CjP,Karl William,Karl William,44,danish pop
3851,3Ces1OJeGOVGcUB0wPaPXJ,https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ,Mala Rodríguez,Mala Rodríguez,65,"latin alternative,latin hip hop,rap latina,spanish hip hop"
3852,5qJtG9Liqo5VSYs1hjcX5a,https://open.spotify.com/artist/5qJtG9Liqo5VSYs1hjcX5a,Paula Gonu,Paula Gonu,14,latin viral pop
3853,1YG8mAMbcBWgB96gyk0vLO,https://open.spotify.com/artist/1YG8mAMbcBWgB96gyk0vLO,Pulse,Pulse,18,
3854,2IMZYfNi21MGqxopj9fWx8,https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8,Rels B,Rels B,81,"r&b en espanol,spanish hip hop,trap latino,urbano espanol"
3855,5kwthnxNdfnqGk0nL35wDC,https://open.spotify.com/artist/5kwthnxNdfnqGk0nL35wDC,Apulanta,Apulanta,54,"finnish alternative rock,finnish dance pop,finnish pop,iskelma,suomi rock"
3856,3m0tK2ilcQE0NkGlbxJ56q,https://open.spotify.com/artist/3m0tK2ilcQE0NkGlbxJ56q,Yö,Yö,46,"classic iskelma,finnish dance pop,finnish pop,iskelma,suomi rock"
3857,5B6H1Dq77AV1LZWrbNsuH5,https://open.spotify.com/artist/5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,Jarabe De Palo,71,"latin,latin alternative,latin pop,latin rock,rock en espanol,spanish pop,spanish rock"
3858,6wMnkPepu5AcV3w9rtIw09,https://open.spotify.com/artist/6wMnkPepu5AcV3w9rtIw09,Spanker,Spanker,48,"dutch hip hop,dutch rap pop"
3859,5w6mMj1qwSILG0pcylfchp,https://open.spotify.com/artist/5w6mMj1qwSILG0pcylfchp,FÄIS,FÄIS,51,dutch pop
3860,0DnbOatBnP7UDkeiQACgxd,https://open.spotify.com/artist/0DnbOatBnP7UDkeiQACgxd,Sticks,Sticks,48,"dutch hip hop,vlaamse rap"
3861,0awqQLsNMZU3cFOVYKzFoe,https://open.spotify.com/artist/0awqQLsNMZU3cFOVYKzFoe,Dave Roelvink,Dave Roelvink,33,dutch rap pop
3862,2cZwVNd4sK0CCJ6BqY7U9H,https://open.spotify.com/artist/2cZwVNd4sK0CCJ6BqY7U9H,Fmg,Fmg,48,"dutch hip hop,dutch rap pop"
3863,1qGohIp3a4kh1Euymx0pyL,https://open.spotify.com/artist/1qGohIp3a4kh1Euymx0pyL,Ocean Park Standoff,Ocean Park Standoff,50,la pop
3864,1PbBg2aYjWLKRk84zJK15x,https://open.spotify.com/artist/1PbBg2aYjWLKRk84zJK15x,Echosmith,Echosmith,63,"dance pop,electropop,indie poptimism,pop rock"
3865,45hO5u8evtwIpSYefQHW8P,https://open.spotify.com/artist/45hO5u8evtwIpSYefQHW8P,Lani Mo,Lani Mo,45,"gothenburg hip hop,swedish hip hop,swedish trap pop"
3866,0OdUWJ0sBjDrqHygGUXeCF,https://open.spotify.com/artist/0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,Band of Horses,64,"indie folk,indie rock,modern rock,stomp and holler"
3867,26GKAYYuyr424SdSkr8xlQ,https://open.spotify.com/artist/26GKAYYuyr424SdSkr8xlQ,Halloran & Kate,Halloran & Kate,51,"channel pop,viral pop"
3868,0oT12Br0BVmBsLXE0Xg9Aa,https://open.spotify.com/artist/0oT12Br0BVmBsLXE0Xg9Aa,Kaitie Forbes,Kaitie Forbes,37,
3869,0cA6pnat68Y6cXfNZMtzDZ,https://open.spotify.com/artist/0cA6pnat68Y6cXfNZMtzDZ,Ömer Topçu,Ömer Topçu,25,
3870,2OEs7oqHFsQCCRFlf3OOME,https://open.spotify.com/artist/2OEs7oqHFsQCCRFlf3OOME,Tolga Kahraman,Tolga Kahraman,21,
3871,50z4meqYMvVCXEv2jDneDN,https://open.spotify.com/artist/50z4meqYMvVCXEv2jDneDN,Tuğçe Kandemir,Tuğçe Kandemir,63,"turkish pop,turkish trap pop"
3872,7L0rAORDvmbD3cORYb8Nyz,https://open.spotify.com/artist/7L0rAORDvmbD3cORYb8Nyz,李振源,李振源,21,"mainland chinese pop,thai idol"
3873,35ig3ZjuqVyGeovLsj4xNm,https://open.spotify.com/artist/35ig3ZjuqVyGeovLsj4xNm,那英,那英,46,"c-pop,classic mandopop,mainland chinese pop,mandopop,taiwan pop"
3874,0M42FTSaBb8W0laID5CR0U,https://open.spotify.com/artist/0M42FTSaBb8W0laID5CR0U,EO,EO,55,afroswing
3875,0pkwrPVI8UyXtPkavyJoZ4,https://open.spotify.com/artist/0pkwrPVI8UyXtPkavyJoZ4,A.CHAL,A.CHAL,57,"canadian hip hop,trap soul,underground hip hop"
3876,7iO6zNSjgC7jpRivXZGwdI,https://open.spotify.com/artist/7iO6zNSjgC7jpRivXZGwdI,Bhavi,Bhavi,0,
3877,6WjY0O3BgKeCdwImb3FZRE,https://open.spotify.com/artist/6WjY0O3BgKeCdwImb3FZRE,El Cro,El Cro,0,
